date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:43	320312/320312	---MCZ	200	added ('OK')	image/svg+xml	etag:%224e338-63ece5e8-94bd8ce7ad0cabe3;gz%22	https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.18.0	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.svg	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
11:40:43	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-63ece77d-fd9aba47874d22d9;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.eot	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.eot	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elegant.css?ver=1.0.5)
11:40:44	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-63ece77d-fd9aba47874d22d9;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.eot?	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIconsd41d.eot	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elegant.css?ver=1.0.5)
11:40:45	63664/63664	---M--	200	added ('OK')	application/font-woff	etag:%22f8b0-63ece77e-b86bc9bc1ed19bba;;;%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.woff	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.woff	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elegant.css?ver=1.0.5)
11:40:47	59388/59388	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22e7fc-63ece77e-78d690ef22d784df;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.ttf	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.ttf	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elegant.css?ver=1.0.5)
11:40:48	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-63ece77d-a3f6168eb0697341;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free.eot?w118d	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free54e9.eot	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons.css?ver=1.0.5)
11:40:49	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:%2243b31-63ece77d-830565435f332fbf;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.svg	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/ElegantIcons.svg	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elegant.css?ver=1.0.5)
11:40:49	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-63ece77d-a3f6168eb0697341;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free.eot?	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Freed41d.eot	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons.css?ver=1.0.5)
11:40:50	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%225514-63ece77e-2b29636fd708f4ab;;;%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free.woff2?w118d	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free54e9.woff2	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons.css?ver=1.0.5)
11:40:51	55696/55696	---M--	200	added ('OK')	application/font-woff	etag:%22d990-63ece77b-39a0fee9402f383;;;%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free.woff?w118d	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free54e9.woff	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons.css?ver=1.0.5)
11:40:53	55620/55620	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22d944-63ece77d-4128010096d6c505;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free.ttf?w118d	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free54e9.ttf	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons.css?ver=1.0.5)
11:40:54	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-63ece77e-88717b0ca425546a;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/themify.eot?-fvbane	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/themify9f24.eot	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify.css?ver=1.0.5)
11:40:55	205847/205847	---MCZ	200	added ('OK')	image/svg+xml	etag:%2232417-63ece77b-47b888b2ced1d4a9;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free.svg?w118d	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/Linearicons-Free54e9.svg	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons.css?ver=1.0.5)
11:40:55	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:10:55%20GMT	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/.../fonts/themify.eot?	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css//fonts/themifyd41d.eot	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify.css?ver=1.0.5)
11:40:56	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-63ece77c-aee8aadc9298d588;;;%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/themify.woff?-fvbane	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/themify9f24.woff	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify.css?ver=1.0.5)
11:40:58	78584/78584	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22132f8-63ece77c-6a238e487d9eec8a;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/themify.ttf?-fvbane	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/themify9f24.ttf	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify.css?ver=1.0.5)
11:40:59	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:%223931d-63ece77c-3bcc0eb18a751e8e;gz%22	https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/themify.svg?-fvbane	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/fonts/themify9f24.svg	(from https://spurdocoin.com/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify.css?ver=1.0.5)
11:40:59	201/201	---M--	200	added ('OK')	image/png	etag:%22c9-63ece776-a40e757225f652b5;;;%22	https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.1)
11:41:00	160/160	---M--	200	added ('OK')	image/png	etag:%22a0-63ece776-e05f716e0bb657e0;;;%22	https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.1)
11:41:01	158/158	---M--	200	added ('OK')	image/png	etag:%229e-63ece776-a68cc96b067a85e3;;;%22	https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.1)
11:41:02	148/148	---M--	200	added ('OK')	image/png	etag:%2294-63ece776-2b5adac900706e16;;;%22	https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.1)
11:41:03	257/257	---M--	200	added ('OK')	image/svg+xml	etag:%22101-63ece776-7f88af9a8833889c;;;%22	https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://spurdocoin.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.1)
11:41:05	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-63ece5e9-a46e32dd1661adb6;gz%22	https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:41:06	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-63ece5e9-a46e32dd1661adb6;gz%22	https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:41:07	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-63ece5e9-dc5bb6a6c71c83cc;;;%22	https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:41:08	90060/90060	---M--	200	added ('OK')	application/font-woff	etag:%2215fcc-63ece5e9-9b640eda6718ce56;;;%22	https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:41:10	134040/134040	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2220b98-63ece5e9-acf87e22d03f049d;gz%22	https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:41:11	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:11:10%20GMT	https://spurdocoin.com/-negative.svg	/Users/tkatyal/websites/spurdo/spurdocoin.com/-negative.62.delayed	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.11.0)
11:41:12	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:11:11%20GMT	https://spurdocoin.com/Trident/	/Users/tkatyal/websites/spurdo/spurdocoin.com/Trident/index.html	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=2.8.1)
11:41:12	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:11:11%20GMT	https://spurdocoin.com/OPR/	/Users/tkatyal/websites/spurdo/spurdocoin.com/OPR/index.html	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.11.0)
11:41:13	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:11:12%20GMT	https://spurdocoin.com/Edge/	/Users/tkatyal/websites/spurdo/spurdocoin.com/Edge/index.html	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=2.8.1)
11:41:13	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:11:12%20GMT	https://spurdocoin.com/Gecko/	/Users/tkatyal/websites/spurdo/spurdocoin.com/Gecko/index.html	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=2.8.1)
11:41:13	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b6819-63ece5e9-c581558f280a7556;gz%22	https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	/Users/tkatyal/websites/spurdo/spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:41:14	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:11:13%20GMT	https://spurdocoin.com/Firefox/	/Users/tkatyal/websites/spurdo/spurdocoin.com/Firefox/index.html	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=2.8.1)
11:41:15	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:11:14%20GMT	https://spurdocoin.com/Version/	/Users/tkatyal/websites/spurdo/spurdocoin.com/Version/index.html	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=2.8.1)
11:41:15	26427/26427	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Dec%202023%2006:11:14%20GMT	https://spurdocoin.com/version/	/Users/tkatyal/websites/spurdo/spurdocoin.com/version/index-2.html	(from https://spurdocoin.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=2.8.1)
